label,id,scenario,yr_pub,yr_data,if_jrnl,if_refer,if_pe,if_ge,model,wct_total,wct_food,wct_price,wct_ghg,wct_land,wct_iluc,if_focus,if_corn,if_coarse,if_ddgs,if_iluc,if_fuel,p_oil,if_lvstk,if_response,if_conven,if_broad,if_tax,if_other,if_cornonly,q0_ethnl,q1_ethnl,dq_ethnl,dq_ethnl_pct,dp_corn,dp_corn_pct,p0_corn,wct_fl,wct_fg,wct_fd,wct_ems,wct_fvg,wct_fog,if_food,wct_fvg2,if_dec,dp_corn_d,dp_corn_pct_d,dpc_pct_avg,dq_ethnl_d,dqe_sq,dqe_d_sq,pcqe_e,pcqe_se,pcqe,max_id,wi,n_model,max_model,wm,y,mt,pcqe_se_wm,pcqe_se_wmsum,pcqe_se_wmt,pcqe_e_wm,pcqe_e_wmsum,pcqe_e_wmt,dp_corn_pct_dwm,dp_corn_pct_dwmsum,dp_corn_pct_d_wmt,pcqe_wm,pcqe_wmsum,pcqe_wmt,model_upper,model_lower
"Meyer,_Seth;_Thompson,_Wyatt.How_Do_Biofuel_Use_Mandates_Cause_Uncertainty?_United_States_Environmental_Protection_Agency_Cellulosic_Waiver_Options_2012",115,3,2012,2018,1,1,1,0,FAPRI-MU,7916,10,86,37,13,0,1,1,0,1,1,0,112,1,1,1,1,0,0,0,15.514,19.614,4.0999999,.26427743,.61000001,.12923729,4.7199998,.76923078,-.34108135,.012127337,.0063163214,.0058110156,1.92,1,.000033767901,0,.61000001,.12923729,.073162943,4.0999999,16.809999,16.809999,.4890213,.031521291,.14878049,4,.25,10,24,.041666668,15,35,.0013133872,1.4538637,.041538965,.020375889,13.568561,.38767317,.0053848876,6.2011752,.17717643,.0061991876,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Meyer,_Seth;_Thompson,_Wyatt.How_Do_Biofuel_Use_Mandates_Cause_Uncertainty?_United_States_Environmental_Protection_Agency_Cellulosic_Waiver_Options_2012",115,2,2012,2018,1,1,1,0,FAPRI-MU,7916,10,86,37,13,0,1,1,0,1,1,0,112,1,1,0,1,0,0,0,15.514,16.677999,1.164,.075029008,.16,.033898305,4.7199998,.76923078,-.34108135,.012127337,.0063163214,.0058110156,1.92,1,.000033767901,0,.16,.033898305,.073162943,1.164,1.3548961,1.3548961,.45180267,.029122254,.13745704,4,.25,11,24,.041666668,15,35,.0012134273,1.4538637,.041538965,.018825112,13.568561,.38767317,.0014124294,6.2011752,.17717643,.0057273768,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Thompson,_Wyatt;_Meyer,_Seth;_Westhoff,_Patrick;_Binfield,_Julian.Renewable_Fuel_Standard_Waiver_Options_during_the_Drought_of_2012_2012",178,1,2012,2013,0,0,1,0,FAPRI-MU,8110,2,125,5,4,0,1,1,0,1,1,0,,1,1,1,0,0,0,1,12.171,12.01,-.161,-.013228165,-.039999999,-.0050825919,7.8699999,.5,-.036991369,.015659679,.001109741,.014549938,14.111111,1,.0002117007,1,.039999999,.0050825919,.013224355,.161,.025921,.025921,.38422501,.031568892,.24844719,4,.25,12,24,.041666668,15,35,.0013153706,1.4538637,.041538965,.016009375,13.568561,.38767317,.00021177466,6.2011752,.17717643,.010351967,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Meyer,_Seth;_Julian_Binfield;_Wyatt_Thompson.The_Role_of_Biofuel_Policy_and_Biotechnology_in_the_Development_of_the_Ethanol_Industry_in_the_United_States_2013",203,1,2013,2019,1,1,1,0,FAPRI-MU,6990,10,96,0,3,0,1,1,0,1,1,1,,1,1,1,0,0,0,1,14.177,15.763,1.586,.11187134,.25,.056433409,4.4299998,3.3333333,.14306152,.015164521,.00042918455,.014735336,35.333332,1,.00021713015,0,.25,.056433409,.054837078,1.586,2.5153959,2.5153959,.50444919,.035582226,.15762927,2,.5,13,24,.041666668,15,35,.0014825928,1.4538637,.041538965,.021018717,13.568561,.38767317,.0023513921,6.2011752,.17717643,.0065678861,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Kalaitzandonakes,_Nicholas;_Kaufman,_James;_Meyer,_Seth;_Thompson,_Wyatt.The_Impact_of_Biotech_Corn_Traits_on_Ethanol_Production_2008",220,4,2008,2018,0,0,1,0,FAPRI-MU,4986,2,18,4,3,0,1,1,0,1,1,1,,1,1,0,1,0,0,0,14.672528,12.911825,1.7607034,.12,.081893444,.02,4.0946722,.66666669,-.040112313,.0040112315,.0014039311,.0026073004,2.8571427,1,6.7980154e-06,0,.081893444,.02,.012499999,1.7607034,3.1000767,3.1000767,.16666667,.011359097,.046511777,4,.25,14,24,.041666668,15,35,.00047329569,1.4538637,.041538965,.006944445,13.568561,.38767317,.00083333335,6.2011752,.17717643,.0019379908,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Whistance,_Jarrett;_Meyer,_Seth;_Thompson,_Wyatt.Renewable_Fuel_Standard_Waiver_Options_for_2014_and_Beyond_2013",186,3,2013,2016,0,0,1,0,FAPRI-MU,4319,0,74,0,0,0,1,1,0,1,1,0,,1,1,0,1,0,0,0,13.47,15.31,1.84,.13659985,.19,.045673076,4.1599998,,0,.017133595,0,.017133595,,1,.00029356009,0,.19,.045673076,.050285839,1.84,3.3856001,3.3856001,.3343567,.024822323,.10326087,6,.16666667,15,24,.041666668,15,35,.0010342635,1.4538637,.041538965,.01393153,13.568561,.38767317,.0019030449,6.2011752,.17717643,.0043025361,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Whistance,_Jarrett;_Meyer,_Seth;_Thompson,_Wyatt.Renewable_Fuel_Standard_Waiver_Options_for_2014_and_Beyond_2013",186,1,2013,2014,0,0,1,0,FAPRI-MU,4319,0,74,0,0,0,1,1,0,1,1,0,,1,1,0,1,0,0,0,13.6,13.84,.23999999,.01764706,.13,.031325299,4.1500001,,0,.017133595,0,.017133595,,1,.00029356009,0,.13,.031325299,.050285839,.23999999,.057599999,.057599999,1.7751002,.13052209,.54166669,6,.16666667,16,24,.041666668,15,35,.0054384205,1.4538637,.041538965,.07396251,13.568561,.38767317,.0013052209,6.2011752,.17717643,.022569446,5.7900596,.16543028,2-PE,4-FAPRI-MU
FAPRI_.Biofuel_impacts_of_selected_farm_bill_provisions_and_other_biofuel_policy_options_2008,234,2,2008,2009,0,0,1,0,FAPRI-MU,20526,56,439,0,34,0,1,1,0,1,1,1,,1,1,0,1,0,0,0,12.4,15.6,3.2,.75400001,.2,.054054055,3.7,1.6470588,.2728247,.024115756,.0016564358,.022459321,14.558824,1,.00050442107,0,.2,.054054055,.087499008,3.2,10.240001,10.240001,.071689725,.016891891,.0625,2,.5,17,24,.041666668,15,35,.00070382882,1.4538637,.041538965,.0029870719,13.568561,.38767317,.0022522523,6.2011752,.17717643,.0026041667,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Whistance,_Jarrett;_Meyer,_Seth;_Thompson,_Wyatt.Renewable_Fuel_Standard_Waiver_Options_for_2014_and_Beyond_2013",186,6,2013,2016,0,0,1,0,FAPRI-MU,4319,0,74,0,0,0,1,1,0,1,1,0,,1,1,0,1,0,0,0,13.47,15.46,1.99,.14773571,.26666668,.064360417,4.1433334,,0,.017133595,0,.017133595,,1,.00029356009,0,.26666668,.064360417,.050285839,1.99,3.9600999,3.9600999,.43564561,.03234192,.13400336,6,.16666667,18,24,.041666668,15,35,.00134758,1.4538637,.041538965,.018151902,13.568561,.38767317,.0026816842,6.2011752,.17717643,.0055834735,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Thompson,_Wyatt;_Meyer,_Seth;_Westhoff,_Pat.How_does_petroleum_price_and_corn_yield_volatility_affect_ethanol_markets_with_and_without_an_ethanol_use_mandate?_2009",233,1,2009,2014,1,1,1,0,FAPRI-MU,3811,0,112,0,0,0,1,1,0,0,0,1,,0,1,1,0,0,0,1,17.74,13.013,-4.7270002,-.26645997,-.28,-.070707068,3.96,,0,.029388612,0,.029388612,,1,.00086369051,1,.28,.070707068,.070707068,4.7270002,22.344532,22.344532,.2653572,.014958126,.059234183,1,1,19,24,.041666668,15,35,.00062325527,1.4538637,.041538965,.01105655,13.568561,.38767317,.0029461279,6.2011752,.17717643,.002468091,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Thompson,_Wyatt;_Meyer,_Seth;_Westhoff,_Patrick;_Binfield,_Julian.Renewable_Fuel_Standard_Waiver_Options_during_the_Drought_of_2012_2012",178,4,2012,2014,0,0,1,0,FAPRI-MU,8110,2,125,5,4,0,1,1,0,1,1,0,,1,1,1,0,0,1,0,14.565,14.805,.23999999,.016477859,.059999999,.0076238881,7.8699999,.5,-.036991369,.015659679,.001109741,.014549938,14.111111,1,.0002117007,0,.059999999,.0076238881,.013224355,.23999999,.057599999,.057599999,.46267468,.031766202,.25,4,.25,20,24,.041666668,15,35,.0013235918,1.4538637,.041538965,.019278113,13.568561,.38767317,.00031766202,6.2011752,.17717643,.010416667,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Kalaitzandonakes,_Nicholas;_Kaufman,_James;_Meyer,_Seth;_Thompson,_Wyatt.The_Impact_of_Biotech_Corn_Traits_on_Ethanol_Production_2008",220,1,2008,2018,0,0,1,0,FAPRI-MU,4986,2,18,4,3,0,1,1,0,1,1,1,,1,1,0,1,0,0,0,14.672528,14.379078,.29345056,.02,0,0,4.0946722,.66666669,-.040112313,.0040112315,.0014039311,.0026073004,2.8571427,1,6.7980154e-06,0,0,0,.012499999,.29345056,.086113237,.086113237,0,0,0,4,.25,21,24,.041666668,15,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Whistance,_Jarrett;_Meyer,_Seth;_Thompson,_Wyatt.Renewable_Fuel_Standard_Waiver_Options_for_2014_and_Beyond_2013",186,4,2013,2014,0,0,1,0,FAPRI-MU,4319,0,74,0,0,0,1,1,0,1,1,0,,1,1,0,1,0,0,0,13.6,14.28,.68000001,.050000001,.23666666,.057119872,4.1433334,,0,.017133595,0,.017133595,,1,.00029356009,0,.23666666,.057119872,.050285839,.68000001,.46240002,.46240002,1.1423974,.083999813,.34803921,6,.16666667,22,24,.041666668,15,35,.0034999922,1.4538637,.041538965,.047599893,13.568561,.38767317,.0023799948,6.2011752,.17717643,.014501634,5.7900596,.16543028,2-PE,4-FAPRI-MU
FAPRI_.Biofuel_impacts_of_selected_farm_bill_provisions_and_other_biofuel_policy_options_2008,234,1,2008,2009,0,0,1,0,FAPRI-MU,20526,56,439,0,34,0,1,1,0,1,1,1,,1,1,0,1,0,0,0,8.8999996,13.7,4.8000002,.75400001,.41,.12094396,3.3900001,1.6470588,.2728247,.024115756,.0016564358,.022459321,14.558824,1,.00050442107,0,.41,.12094396,.087499008,4.8000002,23.040001,23.040001,.16040312,.025196657,.08541666,2,.5,23,24,.041666668,15,35,.0010498607,1.4538637,.041538965,.0066834632,13.568561,.38767317,.0050393315,6.2011752,.17717643,.0035590276,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Kalaitzandonakes,_Nicholas;_Kaufman,_James;_Meyer,_Seth;_Thompson,_Wyatt.The_Impact_of_Biotech_Corn_Traits_on_Ethanol_Production_2008",220,3,2008,2018,0,0,1,0,FAPRI-MU,4986,2,18,4,3,0,1,1,0,1,1,1,,1,1,0,1,0,0,0,14.672528,13.938902,.73362643,.050000001,.040946722,.0099999998,4.0946722,.66666669,-.040112313,.0040112315,.0014039311,.0026073004,2.8571427,1,6.7980154e-06,0,.040946722,.0099999998,.012499999,.73362643,.53820771,.53820771,.19999999,.013630915,.055814132,4,.25,24,24,.041666668,15,35,.00056795485,1.4538637,.041538965,.0083333328,13.568561,.38767317,.00041666668,6.2011752,.17717643,.0023255888,5.7900596,.16543028,2-PE,4-FAPRI-MU
"Beach,_Robert_H.;_McCarl,_Bruce_A..US_Agricultural_and_forestry_impacts_of_the_energy_independence_and_security_act:_FASOM_results_and_model_description_2010",53,2,2010,2022,0,0,1,0,FASOM,55360,50,273,101,919,0,0,1,0,1,1,0,,1,1,0,1,0,0,0,12.28,14.985,2.7049999,.22027688,.27000001,.0813253,3.3199999,.054406963,-.092124276,.0058345376,.018424856,-.012590318,.31666666,0,.00015851611,0,.27000001,.0813253,.08269164,2.7049999,7.3170247,7.3170247,.36919582,.030064806,.099815167,2,.5,1,4,.25,16,35,.0075162016,1.4538637,.041538965,.092298955,13.568561,.38767317,.020331325,6.2011752,.17717643,.024953792,5.7900596,.16543028,2-PE,6-PE_other
"Beach,_Robert_H.;_McCarl,_Bruce_A..US_Agricultural_and_forestry_impacts_of_the_energy_independence_and_security_act:_FASOM_results_and_model_description_2010",53,1,2010,2017,0,0,1,0,FASOM,55360,50,273,101,919,0,0,1,0,1,1,0,,1,1,0,1,0,0,0,11.29,14.985,3.6949999,.32728079,.28999999,.084057972,3.45,.054406963,-.092124276,.0058345376,.018424856,-.012590318,.31666666,0,.00015851611,0,.28999999,.084057972,.08269164,3.6949999,13.653025,13.653025,.25683749,.022749113,.078484438,2,.5,2,4,.25,16,35,.0056872782,1.4538637,.041538965,.064209372,13.568561,.38767317,.021014493,6.2011752,.17717643,.01962111,5.7900596,.16543028,2-PE,6-PE_other
US_EPA.Renewable_Fuel_Standard_Program_(RFS2)_Regulatory_Impact_Analysis_2010,205,2,2010,2022,0,0,1,0,FASOM,328181,109,593,603,1583,0,0,1,0,1,1,1,,1,1,0,1,0,0,0,7.046,15,7.954,1.1288674,.1,.033,3.3199999,.068856604,-.15052669,.0021390636,.0066609583,-.0045218947,.32113451,0,.000020447533,0,.1,.033,.057500001,7.954,63.266117,63.266117,.029232841,.0041488558,.012572291,2,.5,3,4,.25,16,35,.001037214,1.4538637,.041538965,.0073082102,13.568561,.38767317,.00825,6.2011752,.17717643,.0031430728,5.7900596,.16543028,2-PE,6-PE_other
US_EPA.Renewable_Fuel_Standard_Program_(RFS2)_Regulatory_Impact_Analysis_2010,205,1,2010,2022,0,0,1,0,FASOM,328181,109,593,603,1583,0,0,1,0,1,1,1,,1,1,0,1,0,0,0,7.046,15,7.954,1.1288674,.27000001,.082000002,3.3199999,.068856604,-.15052669,.0021390636,.0066609583,-.0045218947,.32113451,0,.000020447533,0,.27000001,.082000002,.057500001,7.954,63.266117,63.266117,.072639182,.010309279,.033945188,2,.5,4,4,.25,16,35,.0025773197,1.4538637,.041538965,.018159796,13.568561,.38767317,.020500001,6.2011752,.17717643,.008486297,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,14,2013,2030,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,21.1968,6.2927999,.42222223,0,0,3.9144552,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,0,0,.045714285,6.2927999,39.599331,39.599331,0,0,0,14,.071428575,1,14,.071428575,17,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,3,2013,2010,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,12.852,16.065001,3.2130001,.25,.259,.050000001,5.1799998,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,.259,.050000001,.045714285,3.2130001,10.323369,10.323369,.2,.01556178,.080610022,14,.071428575,2,14,.071428575,17,35,.0011115557,1.4538637,.041538965,.014285715,13.568561,.38767317,.0035714288,6.2011752,.17717643,.005757859,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,7,2013,2020,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,18.629999,3.7260001,.25,.12377559,.029999999,4.1258531,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,.12377559,.029999999,.045714285,3.7260001,13.883077,13.883077,.12,.0080515295,.033219427,14,.071428575,3,14,.071428575,17,35,.00057510927,1.4538637,.041538965,.0085714292,13.568561,.38767317,.0021428573,6.2011752,.17717643,.0023728162,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,8,2013,2020,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,22.356001,7.4520001,.5,.37132674,.090000004,4.1258531,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,.37132674,.090000004,.045714285,7.4520001,55.532307,55.532307,.18000001,.012077295,.049829137,14,.071428575,4,14,.071428575,17,35,.00086266396,1.4538637,.041538965,.012857144,13.568561,.38767317,.0064285719,6.2011752,.17717643,.0035592243,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,4,2013,2010,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,12.852,19.278,6.4260001,.5,.67339998,.13,5.1799998,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,.67339998,.13,.045714285,6.4260001,41.293476,41.293476,.25999999,.020230314,.10479303,14,.071428575,5,14,.071428575,17,35,.0014450225,1.4538637,.041538965,.018571429,13.568561,.38767317,.0092857145,6.2011752,.17717643,.0074852165,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,13,2013,2030,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,22.356001,7.4520001,.5,0,0,3.9144552,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,0,0,.045714285,7.4520001,55.532307,55.532307,0,0,0,14,.071428575,6,14,.071428575,17,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,9,2013,2020,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,1,1,0,0,0,14.904,21.1968,6.2927999,.42222223,.4538438,.11,4.1258531,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,.4538438,.11,.045714285,6.2927999,39.599331,39.599331,.2605263,.017480295,.072121121,14,.071428575,7,14,.071428575,17,35,.0012485925,1.4538637,.041538965,.018609023,13.568561,.38767317,.0078571429,6.2011752,.17717643,.0051515088,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,1,2013,2010,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,12.852,6.4260001,-6.4260001,-.5,-.3626,-.07,5.1799998,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,1,.3626,.07,.045714285,6.4260001,41.293476,41.293476,.14,.010893246,.056427013,14,.071428575,8,14,.071428575,17,35,.00077808904,1.4538637,.041538965,.010000001,13.568561,.38767317,.0050000004,6.2011752,.17717643,.004030501,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,6,2013,2020,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,11.178,-3.7260001,-.25,-.20629264,-.050000001,4.1258531,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,1,.20629264,.050000001,.045714285,3.7260001,13.883077,13.883077,.2,.013419216,.055365711,14,.071428575,9,14,.071428575,17,35,.00095851551,1.4538637,.041538965,.014285715,13.568561,.38767317,.0035714288,6.2011752,.17717643,.0039546937,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,12,2013,2030,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,18.629999,3.7260001,.25,0,0,3.9144552,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,0,0,0,.045714285,3.7260001,13.883077,13.883077,0,0,0,14,.071428575,10,14,.071428575,17,35,0,1.4538637,.041538965,0,13.568561,.38767317,0,6.2011752,.17717643,0,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,2,2013,2010,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,12.852,9.6389999,-3.2130001,-.25,-.20720001,-.039999999,5.1799998,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,1,.20720001,.039999999,.045714285,3.2130001,10.323369,10.323369,.16,.012449424,.064488016,14,.071428575,11,14,.071428575,17,35,.00088924461,1.4538637,.041538965,.011428571,13.568561,.38767317,.0028571428,6.2011752,.17717643,.004606287,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,10,2013,2030,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,7.4520001,-7.4520001,-.5,-.039144553,-.0099999998,3.9144552,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,1,.039144553,.0099999998,.045714285,7.4520001,55.532307,55.532307,.02,.0013419216,.0052528922,14,.071428575,12,14,.071428575,17,35,.000095851552,1.4538637,.041538965,.0014285714,13.568561,.38767317,.00071428571,6.2011752,.17717643,.00037520661,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,5,2013,2020,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,7.4520001,-7.4520001,-.5,-.28880969,-.07,4.1258531,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,1,.28880969,.07,.045714285,7.4520001,55.532307,55.532307,.14,.0093934517,.038755994,14,.071428575,13,14,.071428575,17,35,.00067096087,1.4538637,.041538965,.010000001,13.568561,.38767317,.0050000004,6.2011752,.17717643,.0027682853,5.7900596,.16543028,2-PE,6-PE_other
"Mosnier,_A.;_Havlík,_P.;_Valin,_H.;_Baker,_J.;_Murray,_B.;_Feng,_S.;_Obersteiner,_M.;_McCarl,_B._A.;_Rose,_S._K.;_Schneider,_U._A..Alternative_U.S._biofuel_mandates_and_global_GHG_emissions:_The_role_of_land_use_change,_crop_management_and_yield_growth_2013",119,11,2013,2030,1,1,1,0,GLOBIOM,10649,10,33,72,118,23,0,1,0,1,1,0,,1,1,0,1,0,0,0,14.904,11.178,-3.7260001,-.25,.039144553,.0099999998,3.9144552,.070921987,-.5822143,.0040379376,.020001879,-.015963942,.20187792,0,.00025484743,1,-.039144553,-.0099999998,.045714285,3.7260001,13.883077,13.883077,-.039999999,-.0026838433,-.010505784,14,.071428575,14,14,.071428575,17,35,-.0001917031,1.4538637,.041538965,-.0028571428,13.568561,.38767317,-.00071428571,6.2011752,.17717643,-.00075041322,5.7900596,.16543028,2-PE,6-PE_other
"Gohin,_Alexandre.Assessing_the_Land_Use_Changes_and_Greenhouse_Gas_Emissions_of_Biofuels:_Elucidating_the_Crop_Yield_Effects_2014",95,1,2014,2001,1,1,0,1,GTAP-BIO,6427,2,52,11,3,0,1,0,1,1,1,1,,1,1,1,0,0,0,1,1.75,15,13.25,7.5714288,.40800172,.2071,1.9700712,.66666669,-.14003423,.0084020542,.0021783102,.0062237438,3.8571432,1,.000038734986,0,.40800172,.2071,.14806667,13.25,175.5625,175.5625,.02735283,.015630189,.030792583,3,.33333334,1,5,.2,18,35,.003126038,1.4538637,.041538965,.005470566,13.568561,.38767317,.041420002,6.2011752,.17717643,.0061585167,5.7900596,.16543028,1-GE,1-GTAP
